date,title,artist,peak_pos,last_pos,weeks,rank,genre,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
10/1/11,Just Can't Get Enough,the black eyed peas,3,47,31,49,"['dance pop', 'pop', 'pop rap']",0.648,0.0812,93.939,0.327,0.187,0.0,4.0,0.483,0.0,219427.0,-8.651,0.242,0.0
10/1/11,Where Them Girls At,david guetta,14,76,20,76,"['dance pop', 'edm', 'pop', 'tropical house']",0.873,0.22399999999999998,129.90200000000002,0.0395,0.0292,0.0,4.0,0.662,0.0,210081.0,-3.116,0.5920000000000001,0.0
10/1/11,Am I The Only One,dierks bentley,39,77,20,82,"['contemporary country', 'country', 'country road', 'modern country rock']",0.878,0.789,165.972,0.145,0.29,0.0,4.0,0.579,2.0,191253.0,-5.396,0.88,1.0
10/1/11,Out Of My Head,lupe fiasco,40,79,17,81,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.847,0.436,99.05799999999999,0.0675,0.0145,0.0,4.0,0.588,11.0,204013.0,-4.734,0.38,0.0
10/1/11,Police Dog Blues,hugh laurie,58,58,2,74,['comic'],0.366,0.0965,125.08,0.0353,0.902,0.00011899999999999999,4.0,0.682,9.0,213013.0,-8.391,0.59,1.0
10/1/11,Body And Soul,tony bennett,87,0,1,87,"['adult standards', 'christmas', 'easy listening', 'jazz blues', 'lounge', 'vocal jazz']",0.249,0.152,94.74600000000001,0.0277,0.87,5.0900000000000004e-05,3.0,0.342,1.0,200587.0,-11.812000000000001,0.203,1.0
9/24/11,On The Floor,jennifer lopez,3,48,29,49,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.679,0.0949,129.997,0.0981,0.0905,0.000553,4.0,0.763,11.0,230907.0,-6.2989999999999995,0.434,1.0
9/24/11,I Love You This Big,scotty mccreery,11,83,16,94,"['contemporary country', 'country', 'country road', 'modern country rock']",0.6829999999999999,0.113,83.985,0.0305,0.0809,0.00018999999999999998,4.0,0.527,9.0,246120.0,-6.175,0.369,1.0
9/24/11,Hell On Heels,pistol annies,55,86,3,97,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.547,0.11800000000000001,132.226,0.0406,0.177,3.78e-05,4.0,0.655,6.0,194387.0,-5.829,0.38299999999999995,1.0
9/24/11,Disaster,jojo,87,0,1,87,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",0.852,0.132,159.91899999999998,0.0616,0.00836,0.0,4.0,0.384,7.0,217000.0,-4.35,0.456,1.0
9/17/11,E.T.,katy perry,1,42,30,47,"['dance pop', 'pop', 'post-teen pop']",0.8740000000000001,0.37,151.62,0.18,0.0146,0.0,4.0,0.62,1.0,230987.0,-5.251,0.7759999999999999,1.0
9/17/11,Country Girl (Shake It For Me),luke bryan,22,34,20,55,"['contemporary country', 'country', 'country road']",0.904,0.0834,105.97,0.0462,0.0293,0.0,4.0,0.645,2.0,225560.0,-4.532,0.6709999999999999,1.0
9/17/11,"Save Me, San Francisco",train,75,75,11,100,"['neo mellow', 'pop', 'pop quebecois', 'pop rap', 'pop rock', 'post-teen pop']",0.946,0.616,111.99799999999999,0.0429,0.0558,0.0,4.0,0.6409999999999999,2.0,249427.0,-2.694,0.889,1.0
9/17/11,MegaMan,lil wayne,52,0,1,52,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.85,0.258,102.163,0.293,0.0131,0.0,5.0,0.507,11.0,198280.0,-5.041,0.34299999999999997,0.0
9/17/11,My Body,young the giant,65,0,1,65,"['indie folk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",0.909,0.456,129.774,0.0929,0.0011,1.0199999999999999e-05,4.0,0.488,10.0,244400.0,-6.591,0.643,1.0
9/17/11,It's Good,lil wayne,79,0,1,79,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.6920000000000001,0.147,128.002,0.142,0.0217,0.0,4.0,0.722,1.0,241467.0,-7.17,0.0984,1.0
9/17/11,How To Hate,lil wayne,84,0,1,84,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.753,0.61,145.373,0.105,0.27,0.0,4.0,0.401,7.0,278520.0,-5.851,0.27699999999999997,1.0
9/17/11,Nightmares Of The Bottom,lil wayne,90,0,1,90,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.568,0.083,140.001,0.191,0.011000000000000001,2.19e-06,4.0,0.8109999999999999,8.0,281080.0,-6.382999999999999,0.366,1.0
9/17/11,President Carter,lil wayne,94,0,1,94,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.616,0.12,79.939,0.155,0.68,0.0068200000000000005,4.0,0.69,2.0,255373.0,-7.446000000000001,0.519,0.0
9/17/11,So Special,lil wayne,95,0,1,95,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.8690000000000001,0.878,72.055,0.43799999999999994,0.0146,0.0,4.0,0.308,5.0,232093.0,-4.541,0.16899999999999998,0.0
9/10/11,The Lazy Song,bruno mars,4,42,27,50,"['dance pop', 'pop', 'post-teen pop']",0.804,0.27899999999999997,174.94299999999998,0.0621,0.332,0.0,4.0,0.738,11.0,190213.0,-3.8510000000000004,0.9490000000000001,1.0
9/10/11,She Ain't You,chris brown,27,36,20,47,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.7020000000000001,0.1,91.038,0.135,0.0421,0.0,4.0,0.631,2.0,248107.0,-6.569,0.573,1.0
9/10/11,Never Gonna Leave This Bed,maroon 5,55,80,18,89,['pop'],0.775,0.33899999999999997,117.34200000000001,0.0291,0.132,0.0,4.0,0.603,11.0,196707.0,-4.106,0.483,1.0
9/10/11,I'm Into You,jennifer lopez,41,52,15,72,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.7559999999999999,0.0592,83.353,0.166,0.0205,0.0,4.0,0.54,8.0,200133.0,-4.423,0.68,0.0
9/10/11,Don't Wanna Go Home,jason derulo,14,74,15,87,"['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop']",0.8079999999999999,0.134,121.956,0.0652,0.02,0.0,4.0,0.6709999999999999,2.0,206080.0,-4.861000000000001,0.637,0.0
9/10/11,Man Down,rihanna,59,83,14,95,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.905,0.0513,155.856,0.20800000000000002,0.0428,0.0,4.0,0.47700000000000004,0.0,266987.0,-3.924,0.5589999999999999,0.0
9/10/11,Booty Wurk (One Cheek At A Time),t-pain,44,94,7,94,"['dance pop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.6890000000000001,0.214,157.935,0.315,0.009309999999999999,1.14e-06,4.0,0.7859999999999999,1.0,235307.0,-6.1129999999999995,0.8740000000000001,1.0
9/10/11,Till I'm Gone,tinie tempah,90,92,4,99,"['dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house']",0.8909999999999999,0.379,163.995,0.131,0.122,0.0,4.0,0.723,5.0,213766.0,-4.31,0.884,0.0
9/10/11,Frick Park Market,mac miller,60,60,2,71,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.809,0.293,156.125,0.0597,0.0225,0.0,4.0,0.593,6.0,197559.0,-5.643,0.22699999999999998,1.0
9/10/11,Arms,christina perri,94,0,2,97,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",0.755,0.10300000000000001,145.319,0.0634,0.11,4.89e-06,4.0,0.46299999999999997,4.0,261213.0,-7.244,0.252,1.0
9/10/11,Night Of Your Life,david guetta,81,0,1,81,"['dance pop', 'edm', 'pop', 'tropical house']",0.7040000000000001,0.18600000000000003,128.02100000000002,0.0439,0.0101,0.0,4.0,0.741,10.0,221960.0,-5.803,0.36200000000000004,0.0
9/10/11,What The Water Gave Me,florence + the machine,91,0,1,91,"['folk-pop', 'pop']",0.631,0.12300000000000001,124.1,0.0325,0.007640000000000001,8.809999999999999e-05,4.0,0.479,0.0,333467.0,-6.303,0.175,0.0
9/10/11,Martians Vs Goblins,game,100,0,1,100,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.8109999999999999,0.547,83.189,0.276,0.0835,0.0,4.0,0.494,4.0,228827.0,-3.429,0.627,0.0
9/3/11,Don't You Wanna Stay,jason aldean,31,0,31,50,"['contemporary country', 'country', 'country road']",0.627,0.0858,143.821,0.0318,0.105,0.0,4.0,0.445,11.0,256440.0,-4.825,0.14,1.0
9/3/11,Honey Bee,blake shelton,13,38,20,48,"['contemporary country', 'country', 'country road', 'modern country rock']",0.8490000000000001,0.121,205.57,0.0385,0.0016699999999999998,1.49e-06,4.0,0.48100000000000004,4.0,210720.0,-5.131,0.723,1.0
9/3/11,Hello,martin solveig,46,64,20,62,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop', 'tropical house', 'vocal house']",0.941,0.0455,127.993,0.0315,0.0284,0.0196,4.0,0.6679999999999999,3.0,281390.0,-4.19,0.465,1.0
9/3/11,Old Alabama,brad paisley,38,100,20,100,"['contemporary country', 'country', 'country road', 'modern country rock']",0.903,0.134,115.616,0.0533,0.10300000000000001,0.000285,4.0,0.37799999999999995,7.0,301800.0,-4.538,0.457,1.0
9/3/11,California King Bed,rihanna,37,81,14,81,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.606,0.136,169.81,0.0371,0.261,0.0,4.0,0.46399999999999997,7.0,251600.0,-3.85,0.322,1.0
9/3/11,On My Level,wiz khalifa,52,88,9,96,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.514,0.107,142.98,0.132,0.146,0.00713,4.0,0.72,1.0,272160.0,-7.108,0.212,1.0
9/3/11,Better With The Lights Off,new boyz,61,62,8,64,"['dance pop', 'pop rap', 'southern hip hop']",0.848,0.25,112.081,0.0579,0.052000000000000005,0.0,4.0,0.5720000000000001,7.0,219080.0,-2.7489999999999997,0.531,1.0
9/3/11,Smile,avril lavigne,68,73,7,97,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",0.846,0.0758,105.061,0.0457,0.0019,3.97e-06,4.0,0.627,1.0,209453.0,-3.8339999999999996,0.6859999999999999,0.0
9/3/11,Don't Stop The Party,the black eyed peas,86,86,4,88,"['dance pop', 'pop', 'pop rap']",0.7609999999999999,0.113,128.014,0.0708,0.0291,3.34e-06,4.0,0.868,0.0,367413.0,-6.087999999999999,0.7070000000000001,1.0
9/3/11,Who Gon Stop Me,jay-z,44,44,2,79,"['bulgarian hip hop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0.731,0.599,133.855,0.205,0.0435,0.000293,4.0,0.602,0.0,256707.0,-4.478,0.36700000000000005,0.0
9/3/11,Don't Hold Your Breath,nicole scherzinger,86,0,1,86,"['dance pop', 'europop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.794,0.214,110.962,0.0286,0.00878,0.00018,4.0,0.662,5.0,197520.0,-6.037999999999999,0.67,0.0
8/27/11,The Show Goes On,lupe fiasco,9,35,33,41,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.889,0.155,143.067,0.115,0.0189,0.0,4.0,0.591,7.0,239613.0,-3.839,0.65,1.0
8/27/11,Till The World Ends,britney spears,6,40,24,48,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",0.705,0.20199999999999999,131.951,0.0665,0.0228,0.0,4.0,0.693,8.0,237947.0,-5.747000000000001,0.45,1.0
8/27/11,Sure Thing,miguel,36,45,23,49,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.603,0.191,81.0,0.0989,0.0275,0.00031099999999999997,4.0,0.684,11.0,195373.0,-8.127,0.504,0.0
8/27/11,My Last,big sean,30,42,21,50,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.8009999999999999,0.23199999999999998,117.12899999999999,0.184,0.11199999999999999,0.0,5.0,0.47100000000000003,8.0,254427.0,-5.6339999999999995,0.418,1.0
8/27/11,Unusual,trey songz,68,82,11,91,"['dance pop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0.6579999999999999,0.615,81.93299999999999,0.195,0.182,0.0,4.0,0.591,0.0,212347.0,-5.881,0.623,0.0
8/27/11,What You Want,evanescence,68,0,1,68,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.919,0.127,121.96700000000001,0.0784,0.00618,0.0,4.0,0.5710000000000001,11.0,221213.0,-2.5540000000000003,0.479,0.0
8/27/11,We Don't Get Down Like Y'all,t.i.,78,0,1,78,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.8009999999999999,0.381,122.787,0.215,0.0069099999999999995,0.0,5.0,0.705,0.0,222510.0,-4.47,0.45,1.0
8/20/11,Look At Me Now,chris brown,6,41,27,48,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.6940000000000001,0.18,146.075,0.18899999999999997,0.0439,3.67e-06,4.0,0.764,11.0,223933.0,-5.745,0.581,0.0
8/20/11,Homeboy,eric church,53,57,21,53,"['contemporary country', 'country', 'country road', 'modern country rock']",0.6729999999999999,0.0758,139.985,0.0291,0.015,0.000655,4.0,0.5579999999999999,6.0,227227.0,-4.914,0.445,1.0
8/20/11,Best Love Song,t-pain,33,53,20,58,"['dance pop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.818,0.4,79.842,0.0833,0.126,0.0,4.0,0.48100000000000004,7.0,197600.0,-2.6839999999999997,0.633,1.0
8/20/11,If Heaven Wasn't So Far Away,justin moore,49,65,20,76,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.466,0.147,75.513,0.0325,0.0525,0.0,4.0,0.49200000000000005,11.0,224400.0,-12.939,0.385,1.0
8/20/11,John,lil wayne,22,89,20,93,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.818,0.10800000000000001,77.512,0.0957,0.0139,0.0,4.0,0.596,11.0,286973.0,-4.408,0.392,1.0
8/20/11,Right There,nicole scherzinger,39,51,12,72,"['dance pop', 'europop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.807,0.358,94.59700000000001,0.305,0.149,0.0,4.0,0.6,7.0,262253.0,-3.845,0.578,1.0
8/20/11,Oh My,dj drama,95,95,3,100,"['deep trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.7859999999999999,0.359,136.033,0.0277,0.0083,0.0,4.0,0.614,10.0,263686.0,-5.785,0.365,0.0
8/20/11,Under And Over It,five finger death punch,77,0,1,77,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge']",0.996,0.304,75.959,0.188,1.4000000000000001e-05,0.0,4.0,0.478,11.0,230748.0,-2.9960000000000004,0.11599999999999999,0.0
8/20/11,Ships In The Night,mat kearney,87,0,1,87,"['acoustic pop', 'folk-pop', 'indiecoustica', 'neo mellow', 'pop rock', 'singer-songwriter']",0.877,0.0454,178.041,0.0602,0.177,5.87e-06,4.0,0.45,9.0,255893.0,-3.7439999999999998,0.16699999999999998,1.0
8/13/11,Tomorrow,chris young,36,36,21,44,"['contemporary country', 'country', 'country road', 'modern country rock']",0.644,0.109,141.733,0.0363,0.56,0.0,4.0,0.441,11.0,220173.0,-5.774,0.349,1.0
8/13/11,Mean,taylor swift,11,61,20,63,"['dance pop', 'pop', 'post-teen pop']",0.742,0.221,163.91099999999997,0.0481,0.439,0.0,4.0,0.578,4.0,237733.0,-3.987,0.787,1.0
8/13/11,Who Says,selena gomez,21,64,20,72,"['dance pop', 'pop', 'post-teen pop']",0.9329999999999999,0.156,101.006,0.0509,0.0881,0.0,4.0,0.679,9.0,195613.0,-2.86,0.78,1.0
8/13/11,I Smile,kirk franklin,85,94,18,98,"['gospel', 'neo soul']",0.753,0.705,144.05700000000002,0.16399999999999998,0.223,0.0,4.0,0.745,1.0,307973.0,-2.408,0.589,1.0
8/13/11,Dirty Dancer,enrique iglesias,32,82,12,90,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",0.9359999999999999,0.11599999999999999,133.047,0.066,0.00757,0.0,4.0,0.66,11.0,214760.0,-3.5469999999999997,0.7509999999999999,1.0
8/13/11,Novacane,frank ocean,82,89,4,92,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'r&b', 'rap']",0.509,0.162,93.505,0.10400000000000001,0.0726,0.000603,4.0,0.764,3.0,302347.0,-9.208,0.38299999999999995,1.0
8/13/11,Otis,jay-z,12,47,2,12,"['bulgarian hip hop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0.635,0.469,94.59899999999999,0.325,0.536,0.0,4.0,0.759,7.0,178213.0,-4.678999999999999,0.37,0.0
8/6/11,F**k You (Forget You),cee lo green,2,50,48,50,['pop rap'],0.867,0.133,127.428,0.0627,0.161,0.0,4.0,0.695,0.0,223694.0,-3.972,0.762,1.0
8/6/11,F**kin' Perfect,p!nk,2,41,30,49,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.648,0.364,92.021,0.0333,0.0383,0.0,4.0,0.575,7.0,213587.0,-4.747,0.494,1.0
8/6/11,Far Away,marsha ambrosius,74,100,18,99,"['deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.6679999999999999,0.126,70.47800000000001,0.21100000000000002,0.221,0.0,4.0,0.433,9.0,436880.0,-6.544,0.35100000000000003,1.0
8/6/11,Racks,yc,42,86,17,92,[''],0.721,0.0645,139.966,0.0623,0.0863,0.0,4.0,0.768,2.0,285867.0,-5.562,0.638,1.0
8/6/11,Hustle Hard,ace hood,60,82,16,98,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.768,0.39399999999999996,140.066,0.14,0.0045899999999999995,0.0,4.0,0.828,1.0,286373.0,-2.608,0.23199999999999998,1.0
8/6/11,The Story Of Us,taylor swift,41,83,12,97,"['dance pop', 'pop', 'post-teen pop']",0.802,0.0315,139.907,0.0421,0.0070599999999999994,0.000323,4.0,0.542,4.0,265667.0,-3.512,0.7070000000000001,1.0
8/6/11,Ballin',young jeezy,57,98,5,96,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.7909999999999999,0.0901,95.527,0.28600000000000003,0.0636,0.0,5.0,0.508,3.0,283173.0,-4.663,0.47700000000000004,0.0
8/6/11,Up All Night,blink-182,65,85,2,65,"['modern rock', 'pop punk', 'punk']",0.87,0.0977,155.974,0.0538,0.000258,9.350000000000001e-05,4.0,0.474,9.0,199627.0,-6.21,0.461,1.0
8/6/11,Marvin's Room,drake,68,0,1,68,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.256,0.0718,166.571,0.11699999999999999,0.688,0.00318,4.0,0.40700000000000003,9.0,347227.0,-17.424,0.317,0.0
8/6/11,Outlaw,50 cent,87,0,1,87,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.611,0.213,73.829,0.379,0.0797,0.0,3.0,0.735,2.0,195907.0,-7.2989999999999995,0.128,1.0
7/30/11,Firework,katy perry,1,36,39,45,"['dance pop', 'pop', 'post-teen pop']",0.826,0.0803,124.072,0.0479,0.139,0.0,4.0,0.638,8.0,227880.0,-4.968,0.649,1.0
7/30/11,For The First Time,the script,23,45,29,46,"['boy band', 'celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0.629,0.183,173.794,0.0287,0.0328,0.0,4.0,0.396,9.0,252853.0,-4.78,0.358,1.0
7/30/11,Blow,ke$ha,7,34,26,43,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.73,0.175,120.03200000000001,0.0412,0.0027199999999999998,3.6200000000000006e-05,4.0,0.752,11.0,218825.0,-3.897,0.769,0.0
7/30/11,You Lie,the band perry,42,51,20,59,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.6629999999999999,0.132,170.92,0.0348,0.408,1.23e-06,4.0,0.515,6.0,214733.0,-5.034,0.575,1.0
7/30/11,Country Song,seether,72,88,18,96,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0.856,0.247,95.999,0.0325,0.00122,0.0,4.0,0.627,0.0,229493.0,-6.1370000000000005,0.909,1.0
7/30/11,Run The World (Girls),beyonce,29,78,13,99,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.899,0.37200000000000005,127.086,0.14300000000000002,0.00496,4.72e-05,4.0,0.733,0.0,236093.0,-4.237,0.76,1.0
7/30/11,Watch Me,bella thorne,86,86,3,94,"['pop', 'post-teen pop']",0.713,0.10400000000000001,124.98299999999999,0.0678,0.00617,0.0078,4.0,0.7090000000000001,0.0,175547.0,-4.449,0.606,1.0
7/30/11,What If,colbie caillat,77,0,1,77,"['acoustic pop', 'dance pop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",0.8390000000000001,0.0806,122.022,0.0357,0.262,1.43e-06,4.0,0.602,4.0,225120.0,-5.641,0.715,1.0
7/23/11,S&M,rihanna,2,47,26,50,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.672,0.19699999999999998,127.969,0.0471,0.0133,9.76e-05,4.0,0.764,1.0,243533.0,-5.007,0.779,1.0
7/23/11,Roll Up,wiz khalifa,13,35,22,43,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.805,0.0914,125.35799999999999,0.192,0.0524,0.0,5.0,0.523,3.0,227773.0,-5.473,0.602,1.0
7/23/11,Without You,keith urban,52,83,18,83,"['australian country', 'contemporary country', 'country', 'country road']",0.397,0.128,160.02100000000002,0.0299,0.46299999999999997,6.54e-06,4.0,0.496,1.0,236027.0,-10.534,0.611,1.0
7/23/11,Iridescent,linkin park,81,96,3,81,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.727,0.107,120.066,0.0358,0.198,0.0020399999999999997,4.0,0.484,0.0,296560.0,-6.107,0.21600000000000003,1.0
7/23/11,Stitch By Stitch,javier colon,17,17,2,96,['deep talent show'],0.619,0.136,179.935,0.0427,0.207,1.02e-06,4.0,0.499,10.0,196493.0,-7.1160000000000005,0.16699999999999998,1.0
7/23/11,I Wouldn't Be A Man,josh turner,92,0,1,92,"['contemporary country', 'country', 'country road', 'modern country rock']",0.483,0.0962,130.836,0.0291,0.447,0.00031800000000000003,4.0,0.605,2.0,212693.0,-7.775,0.16899999999999998,1.0
7/23/11,Taboo,don omar,97,0,1,97,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.8809999999999999,0.0817,125.027,0.0461,0.0465,0.0,4.0,0.693,5.0,292160.0,-5.813,0.852,1.0
7/16/11,Written In The Stars,tinie tempah,12,48,20,59,"['dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house']",0.945,0.184,91.01700000000001,0.0717,0.0587,0.0,4.0,0.644,7.0,219560.0,-3.534,0.573,1.0
7/16/11,Backseat,new boyz,26,74,20,91,"['dance pop', 'pop rap', 'southern hip hop']",0.9229999999999999,0.505,125.029,0.14400000000000002,0.0693,0.0,4.0,0.595,7.0,224093.0,-3.449,0.782,1.0
7/16/11,Heartless,dia frampton,57,82,4,86,[''],0.8370000000000001,0.18899999999999997,156.105,0.0511,0.32899999999999996,0.0,4.0,0.45899999999999996,8.0,208307.0,-5.605,0.597,1.0
7/16/11,Shake Senora,pitbull,69,69,2,87,"['dance pop', 'latin', 'pop', 'pop rap']",0.9440000000000001,0.36200000000000004,128.013,0.34,0.134,0.0,4.0,0.685,5.0,214827.0,-5.19,0.5429999999999999,1.0
7/16/11,Losing My Religion,dia frampton,54,54,2,89,[''],0.6829999999999999,0.165,129.856,0.031,0.18100000000000002,0.0,4.0,0.618,3.0,212240.0,-5.41,0.466,0.0
7/16/11,Fix You,javier colon,52,52,2,99,['deep talent show'],0.368,0.121,143.239,0.0286,0.7759999999999999,0.0,4.0,0.35200000000000004,3.0,204173.0,-7.062,0.33399999999999996,1.0
7/16/11,Inventing Shadows,dia frampton,20,0,1,20,[''],0.8,0.114,123.971,0.0442,0.0149,0.00114,4.0,0.601,11.0,213040.0,-6.249,0.243,1.0
7/16/11,Man In The Mirror,adam levine,45,0,1,45,['neo mellow'],0.792,0.15,101.04700000000001,0.026000000000000002,0.27699999999999997,2.69e-06,4.0,0.6729999999999999,7.0,202400.0,-3.6010000000000004,0.395,1.0
7/16/11,I Won't Back Down,blake shelton,57,0,1,57,"['contemporary country', 'country', 'country road', 'modern country rock']",0.762,0.47200000000000003,114.1,0.0441,0.00268,0.005379999999999999,4.0,0.494,10.0,199493.0,-2.885,0.653,1.0
7/16/11,Little Bad Girl,david guetta,70,0,1,70,"['dance pop', 'edm', 'pop', 'tropical house']",0.8420000000000001,0.349,127.01899999999999,0.0337,0.00698,0.0,4.0,0.675,11.0,190977.0,-2.698,0.617,0.0
7/16/11,Beautiful,christina aguilera,74,0,1,74,"['dance pop', 'europop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.573,0.114,76.193,0.0275,0.578,3.05e-06,4.0,0.457,5.0,238560.0,-3.866,0.0992,0.0
7/16/11,Afraid To Sleep,vicci martinez,78,0,1,78,['deep talent show'],0.8240000000000001,0.19899999999999998,119.96799999999999,0.0337,0.0363,0.0,4.0,0.609,11.0,200773.0,-4.03,0.45299999999999996,0.0
7/16/11,Moving To Mars,coldplay,90,0,1,90,"['permanent wave', 'pop', 'rock']",0.315,0.109,142.657,0.03,0.0217,0.163,4.0,0.263,8.0,258874.0,-10.797,0.196,1.0
7/16/11,Major Minus,coldplay,92,0,1,92,"['permanent wave', 'pop', 'rock']",0.67,0.606,115.415,0.0326,0.000236,0.8,4.0,0.445,4.0,210325.0,-5.232,0.401,0.0
7/16/11,Pretty Girls,iyaz,94,0,1,94,"['dance pop', 'pop rap', 'post-teen pop']",0.7490000000000001,0.298,76.84,0.0478,0.0386,0.0,4.0,0.647,8.0,223507.0,-5.019,0.659,1.0
7/16/11,High,big sean,98,0,1,98,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.664,0.782,132.061,0.306,0.0427,0.0,5.0,0.51,11.0,260453.0,-4.942,0.441,0.0
7/9/11,Down On Me,jeremih,4,30,33,39,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.5770000000000001,0.11,160.035,0.127,0.0436,0.0,4.0,0.6970000000000001,2.0,228453.0,-7.653,0.633,1.0
7/9/11,Born This Way,lady gaga,1,56,20,57,"['dance pop', 'pop', 'post-teen pop']",0.828,0.35200000000000004,123.986,0.133,0.0057799999999999995,0.0,4.0,0.616,11.0,260467.0,-4.736000000000001,0.5760000000000001,1.0
7/9/11,Heart Like Mine,miranda lambert,44,88,20,91,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.8440000000000001,0.124,155.066,0.0381,0.0642,1.42e-06,4.0,0.43700000000000006,8.0,177867.0,-3.3939999999999997,0.493,1.0
